Weekday,Start Time,End Time,Role,Event Name,Event Abbreviation,Event Type,Event Description
Wednesday,7:10 AM,10:30 AM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:00 AM,10:30 AM,CN J,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,9:45 AM,10:30 AM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:45 AM,10:30 AM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:45 AM,10:30 AM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:15 AM,10:30 AM,AC 4,Music Performance Coordinator (Singers),MU,duty,A specific duty or task: Music Performance Coordinator (Singers).
Wednesday,9:45 AM,10:30 AM,AC 5,Hallway Supervision,HA,duty,A specific duty or task: Hallway Supervision.
Wednesday,9:45 AM,10:30 AM,AC 6,Hallway Supervision,HA,duty,A specific duty or task: Hallway Supervision.
Wednesday,7:30 AM,10:30 AM,AC 10,Site-office,SO,duty,A specific duty or task: Site-office.
Wednesday,9:45 AM,11:00 AM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:45 AM,11:15 AM,AC 8,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,10:30 AM,11:30 AM,CN A,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:30 AM,11:30 AM,CN B,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:30 AM,11:30 AM,CN C,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:30 AM,11:30 AM,CN D,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:30 AM,11:30 AM,CN G,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,9:00 AM,11:30 AM,CN H,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,10:30 AM,11:30 AM,AC 1,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:30 AM,11:30 AM,AC 2,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:30 AM,11:30 AM,AC 3,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:30 AM,11:30 AM,AC 6,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,10:15 AM,11:30 AM,AC 7,Class Coordinator,CL,duty,A specific duty or task: Class Coordinator.
Wednesday,11:15 AM,11:30 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,10:30 AM,12:00 PM,AC 10,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,11:30 AM,12:15 PM,AC 1,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,11:30 AM,12:15 PM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,11:30 AM,12:15 PM,AC 3,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,11:30 AM,12:15 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,11:30 AM,12:30 PM,CN A,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,11:30 AM,12:30 PM,CN B,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,11:30 AM,12:30 PM,CN D,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,10:30 AM,12:30 PM,CN E,Class Support,CL,duty,A specific duty or task: Class Support.
Wednesday,10:30 AM,12:30 PM,CN F,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,11:30 AM,12:30 PM,CN G,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,11:30 AM,12:30 PM,CN H,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:30 AM,12:30 PM,CN I,Class Support,CL,duty,A specific duty or task: Class Support.
Wednesday,10:30 AM,12:30 PM,CN J,Class Support,CL,duty,A specific duty or task: Class Support.
Wednesday,12:15 PM,12:30 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,12:15 PM,12:30 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,12:15 PM,12:30 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,10:30 AM,12:30 PM,AC 5,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,11:30 AM,12:30 PM,AC 7,Class Coordinator / CN Coordination Meeting,CL,duty,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,11:30 AM,12:30 PM,AC 8,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,12:30 PM,1:15 PM,AC 7,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,11:00 AM,1:15 PM,AC 9,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,12:30 PM,1:30 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,12:30 PM,1:30 PM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,11:30 AM,1:30 PM,CN C,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,12:30 PM,1:30 PM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,12:30 PM,1:30 PM,CN F,Lunch Support,LU,duty,Support task related to mealtime: Lunch Support.
Wednesday,12:30 PM,1:30 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,12:30 PM,1:30 PM,CN H,Lunch Support,LU,duty,Support task related to mealtime: Lunch Support.
Wednesday,12:30 PM,1:30 PM,CN I,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,12:30 PM,1:30 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,12:30 PM,1:30 PM,AC 1,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Wednesday,12:30 PM,1:30 PM,AC 2,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Wednesday,12:30 PM,1:30 PM,AC 3,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Wednesday,10:30 AM,1:30 PM,AC 4,Site-office,SO,duty,A specific duty or task: Site-office.
Wednesday,12:30 PM,1:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,12:15 PM,1:30 PM,AC 6,Lunch Coordinator,LU,duty,Support task related to mealtime: Lunch Coordinator.
Wednesday,12:30 PM,1:30 PM,AC 8,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,1:15 PM,1:30 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,12:00 PM,1:30 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,1:30 PM,2:30 PM,CN E,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,1:30 PM,2:30 PM,CN F,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,1:30 PM,2:30 PM,CN H,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,1:30 PM,2:30 PM,CN I,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,1:30 PM,2:30 PM,CN J,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,1:30 PM,2:30 PM,AC 5,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,1:30 PM,2:30 PM,AC 6,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,1:30 PM,2:30 PM,AC 9,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,1:30 PM,2:30 PM,AC 10,CN Coordination Meeting,CN,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,1:30 PM,2:45 PM,AC 1,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,1:30 PM,2:45 PM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,1:30 PM,2:45 PM,AC 3,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,1:30 PM,2:45 PM,AC 4,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,2:30 PM,2:45 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:30 PM,2:45 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:30 PM,2:45 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:30 PM,2:45 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,1:30 PM,3:30 PM,CN A,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,1:30 PM,3:30 PM,CN B,Class Support,CL,duty,A specific duty or task: Class Support.
Wednesday,1:30 PM,3:30 PM,CN C,Class Support,CL,duty,A specific duty or task: Class Support.
Wednesday,12:30 PM,3:30 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:30 PM,3:30 PM,CN F,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,1:30 PM,3:30 PM,CN G,Class Support,CL,duty,A specific duty or task: Class Support.
Wednesday,2:30 PM,3:30 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:30 PM,3:30 PM,CN I,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,2:45 PM,3:30 PM,AC 1,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 2,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 3,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 4,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,1:15 PM,3:30 PM,AC 7,Class Coordinator,CL,duty,A specific duty or task: Class Coordinator.
Wednesday,2:45 PM,3:30 PM,AC 9,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,2:45 PM,3:30 PM,AC 10,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,3:30 PM,4:30 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,2:30 PM,4:30 PM,CN E,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,2:30 PM,4:30 PM,CN J,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,3:30 PM,4:30 PM,AC 7,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,1:30 PM,4:30 PM,AC 8,Site-office,SO,duty,A specific duty or task: Site-office.
Wednesday,3:30 PM,5:00 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,3:30 PM,5:00 PM,CN D,Flex Time Support,FL,duty,A specific duty or task: Flex Time Support.
Wednesday,3:30 PM,5:00 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,3:30 PM,5:00 PM,CN H,Flex Time Support,FL,duty,A specific duty or task: Flex Time Support.
Wednesday,3:30 PM,5:00 PM,AC 1,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Wednesday,3:30 PM,5:00 PM,AC 2,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Wednesday,3:30 PM,5:00 PM,AC 3,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Wednesday,3:30 PM,5:00 PM,AC 4,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,3:30 PM,5:00 PM,AC 5,Variety Show Coordinator,VA,duty,A specific duty or task: Variety Show Coordinator.
Wednesday,3:30 PM,5:00 PM,AC 6,Variety Show Coordinator,VA,duty,A specific duty or task: Variety Show Coordinator.
Wednesday,4:30 PM,6:00 PM,CN A,Dinner Support,DI,duty,Support task related to mealtime: Dinner Support.
Wednesday,5:00 PM,6:00 PM,CN C,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,5:00 PM,6:00 PM,CN G,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,4:30 PM,6:00 PM,CN J,Dinner Support,DI,duty,Support task related to mealtime: Dinner Support.
Wednesday,5:00 PM,6:00 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,4:30 PM,6:00 PM,AC 8,Dinner Coordinator,DI,duty,Support task related to mealtime: Dinner Coordinator.
Wednesday,3:30 PM,6:00 PM,AC 9,Flex Time Coordinator,FL,duty,A specific duty or task: Flex Time Coordinator.
Wednesday,3:30 PM,6:00 PM,AC 10,Flex Time Coordinator,FL,duty,A specific duty or task: Flex Time Coordinator.
Wednesday,5:00 PM,6:30 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,5:00 PM,6:30 PM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,5:00 PM,6:30 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,5:00 PM,6:30 PM,AC 5,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,5:00 PM,6:30 PM,AC 6,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,6:00 PM,6:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,6:00 PM,6:30 PM,AC 9,Time-off,OF,break,Scheduled break or personal time away from duties and session activities.
Wednesday,6:30 PM,7:15 PM,AC 3,Games Night Accommodations ,GA,duty,A specific duty or task: Games Night Accommodations .
Wednesday,6:30 PM,8:00 PM,AC 1,Games Night Accommodations ,GA,duty,A specific duty or task: Games Night Accommodations .
Wednesday,6:30 PM,8:00 PM,AC 2,Games Night Support,GA,duty,A specific duty or task: Games Night Support.
Wednesday,6:30 PM,8:00 PM,AC 5,Games Night Support,GA,duty,A specific duty or task: Games Night Support.
Wednesday,6:30 PM,8:00 PM,AC 6,Games Night Support,GA,duty,A specific duty or task: Games Night Support.
Wednesday,4:30 PM,8:00 PM,AC 7,Site-office,SO,duty,A specific duty or task: Site-office.
Wednesday,6:30 PM,8:00 PM,AC 8,Games Night Support,GA,duty,A specific duty or task: Games Night Support.
